"analysis","Category","Subcategory","Enrichment","Q_value","Observed","miRNAs_with_rank"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","Transcriptional regulation by RUNX3","depleted",8.83749931764706e-05,55,"hsa-miR-221-3p (#229, z=1.209); hsa-miR-301a-3p (#274, z=1.123); hsa-miR-708-5p (#332, z=0.924); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-429 (#453, z=0.678); hsa-miR-144-5p (#492, z=0.660); hsa-miR-365a-3p (#508, z=0.622); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-9-5p (#578, z=0.479); hsa-miR-454-3p (#638, z=0.356); hsa-miR-488-3p (#702, z=0.279); hsa-miR-675-5p (#704, z=0.277); hsa-miR-615-3p (#816, z=0.200); hsa-miR-208b-3p (#878, z=0.078); hsa-miR-30a-3p (#1237, z=-0.003); hsa-miR-106a-5p (#1262, z=-0.034); hsa-miR-892b (#1288, z=-0.093); hsa-miR-324-5p (#1300, z=-0.110); hsa-miR-30e-3p (#1310, z=-0.124); hsa-miR-186-5p (#1321, z=-0.146); hsa-miR-146a-5p (#1331, z=-0.164); hsa-miR-208a-3p (#1361, z=-0.215); hsa-miR-30d-3p (#1365, z=-0.215); hsa-miR-1179 (#1388, z=-0.256); hsa-miR-449a (#1397, z=-0.274); hsa-miR-3605-3p (#1418, z=-0.311); hsa-miR-590-5p (#1426, z=-0.327); hsa-miR-34a-3p (#1435, z=-0.348); hsa-miR-126-3p (#1446, z=-0.372); hsa-miR-16-5p (#1463, z=-0.398); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-92a-3p (#1466, z=-0.406); hsa-miR-224-5p (#1477, z=-0.425); hsa-miR-18a-5p (#1483, z=-0.438); hsa-miR-301b-3p (#1500, z=-0.469); hsa-miR-499a-5p (#1516, z=-0.502); hsa-miR-653-5p (#1520, z=-0.511); hsa-miR-140-5p (#1580, z=-0.600); hsa-miR-95-3p (#1605, z=-0.668); hsa-miR-92a-1-5p (#1636, z=-0.715); hsa-miR-199a-5p (#1643, z=-0.725); hsa-miR-30c-5p (#1664, z=-0.776); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-423-3p (#1673, z=-0.791); hsa-miR-143-3p (#1698, z=-0.840); hsa-miR-17-5p (#1712, z=-0.859); hsa-miR-331-3p (#1788, z=-1.005); hsa-miR-130a-3p (#1801, z=-1.036); hsa-miR-487b-3p (#1815, z=-1.076); hsa-miR-214-3p (#1856, z=-1.203); hsa-miR-574-3p (#1897, z=-1.363); hsa-miR-206 (#1898, z=-1.369); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-34c-3p (#1934, z=-1.657)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","Cellular responses to stress","depleted",0.000108788575555556,134,"hsa-miR-196b-5p (#7, z=2.681); hsa-miR-6748-5p (#31, z=2.343); hsa-miR-182-5p (#73, z=1.891); hsa-miR-450a-2-3p (#107, z=1.742); hsa-miR-5581-3p (#120, z=1.672); hsa-miR-363-5p (#127, z=1.672); hsa-miR-6766-5p (#155, z=1.530); hsa-miR-100-5p (#217, z=1.292); hsa-miR-125b-5p (#224, z=1.242); hsa-miR-221-3p (#229, z=1.209); hsa-miR-301a-3p (#274, z=1.123); hsa-miR-223-3p (#281, z=1.098); hsa-miR-6760-5p (#325, z=0.955); hsa-miR-760 (#339, z=0.906); hsa-miR-671-5p (#358, z=0.891); hsa-miR-155-5p (#364, z=0.875); hsa-miR-193b-3p (#366, z=0.868); hsa-miR-222-3p (#392, z=0.777); hsa-miR-99a-5p (#419, z=0.755); hsa-miR-98-5p (#421, z=0.749); hsa-miR-152-3p (#424, z=0.743); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-22-3p (#434, z=0.717); hsa-miR-429 (#453, z=0.678); hsa-miR-1296-3p (#475, z=0.663); hsa-miR-144-5p (#492, z=0.660); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-185-5p (#516, z=0.601); hsa-miR-212-3p (#520, z=0.593); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-6090 (#538, z=0.555); hsa-miR-6745 (#551, z=0.555); hsa-miR-9-3p (#565, z=0.520); hsa-miR-29b-3p (#577, z=0.479); hsa-miR-125b-1-3p (#580, z=0.470); hsa-miR-29a-3p (#610, z=0.426); hsa-miR-374b-5p (#625, z=0.381); hsa-miR-1276 (#626, z=0.381); hsa-miR-130b-3p (#631, z=0.370); hsa-miR-454-3p (#638, z=0.356); hsa-miR-675-5p (#704, z=0.277); hsa-miR-328-3p (#803, z=0.225); hsa-miR-615-3p (#816, z=0.200); hsa-miR-421 (#827, z=0.162); hsa-miR-503-5p (#833, z=0.146); hsa-miR-138-5p (#834, z=0.146); hsa-miR-208b-3p (#878, z=0.078); hsa-miR-30a-5p (#886, z=0.063); hsa-miR-181b-5p (#893, z=0.051); hsa-miR-519d-3p (#1095, z=-0.002); hsa-miR-4483 (#1141, z=-0.002); hsa-miR-572 (#1146, z=-0.002); hsa-miR-638 (#1192, z=-0.002); hsa-miR-6827-5p (#1216, z=-0.003); hsa-miR-30a-3p (#1237, z=-0.003); hsa-miR-652-3p (#1242, z=-0.004); hsa-miR-93-5p (#1243, z=-0.006); hsa-miR-106a-5p (#1262, z=-0.034); hsa-miR-629-5p (#1267, z=-0.054); hsa-miR-451a (#1279, z=-0.075); hsa-miR-1180-3p (#1284, z=-0.085); hsa-miR-324-5p (#1300, z=-0.110); hsa-miR-133b (#1313, z=-0.135); hsa-miR-196a-5p (#1314, z=-0.135); hsa-miR-186-5p (#1321, z=-0.146); hsa-miR-15a-5p (#1325, z=-0.157); hsa-miR-4260 (#1328, z=-0.163); hsa-miR-106b-5p (#1330, z=-0.164); hsa-miR-505-5p (#1335, z=-0.171); hsa-miR-29c-3p (#1354, z=-0.214); hsa-miR-208a-3p (#1361, z=-0.215); hsa-miR-4766-5p (#1362, z=-0.215); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-484 (#1379, z=-0.245); hsa-miR-18a-3p (#1394, z=-0.269); hsa-miR-449a (#1397, z=-0.274); hsa-let-7c-5p (#1409, z=-0.295); hsa-miR-4507 (#1413, z=-0.301); hsa-miR-424-5p (#1431, z=-0.340); hsa-miR-550a-3p (#1442, z=-0.361); hsa-miR-126-3p (#1446, z=-0.372); hsa-miR-16-5p (#1463, z=-0.398); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-92a-3p (#1466, z=-0.406); hsa-miR-497-5p (#1472, z=-0.415); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-301b-3p (#1500, z=-0.469); hsa-miR-30e-5p (#1512, z=-0.496); hsa-miR-499a-5p (#1516, z=-0.502); hsa-miR-181a-5p (#1519, z=-0.505); hsa-miR-653-5p (#1520, z=-0.511); hsa-miR-6726-5p (#1546, z=-0.557); hsa-miR-668-3p (#1553, z=-0.566); hsa-miR-378a-3p (#1559, z=-0.575); hsa-miR-877-5p (#1573, z=-0.595); hsa-miR-320c (#1587, z=-0.628); hsa-miR-330-3p (#1598, z=-0.660); hsa-miR-543 (#1617, z=-0.690); hsa-miR-194-5p (#1626, z=-0.704); hsa-miR-20a-5p (#1642, z=-0.725); hsa-miR-199a-5p (#1643, z=-0.725); hsa-miR-30c-5p (#1664, z=-0.776); hsa-miR-20b-5p (#1666, z=-0.778); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-423-3p (#1673, z=-0.791); hsa-miR-369-3p (#1690, z=-0.828); hsa-miR-141-3p (#1709, z=-0.854); hsa-miR-17-5p (#1712, z=-0.859); hsa-miR-26a-5p (#1716, z=-0.864); hsa-miR-149-5p (#1721, z=-0.876); hsa-miR-1306-3p (#1736, z=-0.899); hsa-miR-195-5p (#1741, z=-0.909); hsa-let-7a-5p (#1748, z=-0.920); hsa-miR-15b-5p (#1762, z=-0.945); hsa-miR-23b-3p (#1768, z=-0.952); hsa-miR-205-5p (#1769, z=-0.954); hsa-miR-296-3p (#1777, z=-0.974); hsa-let-7e-5p (#1778, z=-0.975); hsa-miR-17-3p (#1780, z=-0.988); hsa-miR-331-3p (#1788, z=-1.005); hsa-miR-361-5p (#1789, z=-1.005); hsa-miR-487b-3p (#1815, z=-1.076); hsa-miR-24-3p (#1843, z=-1.161); hsa-miR-744-5p (#1844, z=-1.170); hsa-miR-34c-5p (#1845, z=-1.176); hsa-miR-299-5p (#1846, z=-1.178); hsa-let-7b-5p (#1847, z=-1.179); hsa-miR-214-3p (#1856, z=-1.203); hsa-miR-101-3p (#1876, z=-1.302); hsa-miR-33a-3p (#1888, z=-1.338); hsa-miR-494-3p (#1896, z=-1.362); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-218-5p (#1927, z=-1.553); hsa-miR-31-5p (#1965, z=-2.398)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","VEGFA-VEGFR2 Pathway","depleted",0.000183318184827586,37,"hsa-miR-585-3p (#30, z=2.343); hsa-miR-155-5p (#364, z=0.875); hsa-miR-135a-5p (#388, z=0.801); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-429 (#453, z=0.678); hsa-miR-144-5p (#492, z=0.660); hsa-miR-365a-3p (#508, z=0.622); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-185-5p (#516, z=0.601); hsa-miR-374a-3p (#871, z=0.089); hsa-miR-133b (#1313, z=-0.135); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-126-3p (#1446, z=-0.372); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-224-5p (#1477, z=-0.425); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-668-3p (#1553, z=-0.566); hsa-miR-543 (#1617, z=-0.690); hsa-miR-139-5p (#1630, z=-0.710); hsa-miR-625-3p (#1658, z=-0.764); hsa-miR-30c-5p (#1664, z=-0.776); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-143-3p (#1698, z=-0.840); hsa-miR-195-5p (#1741, z=-0.909); hsa-miR-184 (#1749, z=-0.924); hsa-miR-654-3p (#1757, z=-0.932); hsa-miR-15b-5p (#1762, z=-0.945); hsa-miR-361-5p (#1789, z=-1.005); hsa-miR-34c-5p (#1845, z=-1.176); hsa-miR-214-3p (#1856, z=-1.203); hsa-miR-31-3p (#1862, z=-1.223); hsa-miR-101-3p (#1876, z=-1.302); hsa-miR-206 (#1898, z=-1.369); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-34c-3p (#1934, z=-1.657); hsa-miR-124-3p (#1944, z=-1.758); hsa-miR-31-5p (#1965, z=-2.398)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","Cellular responses to external stimuli","depleted",0.000225752132173913,120,"hsa-miR-196b-5p (#7, z=2.681); hsa-miR-6748-5p (#31, z=2.343); hsa-miR-182-5p (#73, z=1.891); hsa-miR-450a-2-3p (#107, z=1.742); hsa-miR-5581-3p (#120, z=1.672); hsa-miR-363-5p (#127, z=1.672); hsa-miR-6766-5p (#155, z=1.530); hsa-miR-1287-5p (#188, z=1.404); hsa-miR-100-5p (#217, z=1.292); hsa-miR-125b-5p (#224, z=1.242); hsa-miR-221-3p (#229, z=1.209); hsa-miR-301a-3p (#274, z=1.123); hsa-miR-223-3p (#281, z=1.098); hsa-miR-760 (#339, z=0.906); hsa-miR-671-5p (#358, z=0.891); hsa-miR-155-5p (#364, z=0.875); hsa-miR-193b-3p (#366, z=0.868); hsa-miR-216b-5p (#390, z=0.799); hsa-miR-99a-5p (#419, z=0.755); hsa-miR-98-5p (#421, z=0.749); hsa-miR-152-3p (#424, z=0.743); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-22-3p (#434, z=0.717); hsa-miR-429 (#453, z=0.678); hsa-miR-144-5p (#492, z=0.660); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-185-5p (#516, z=0.601); hsa-miR-212-3p (#520, z=0.593); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-6745 (#551, z=0.555); hsa-miR-29b-3p (#577, z=0.479); hsa-miR-125b-1-3p (#580, z=0.470); hsa-miR-29a-3p (#610, z=0.426); hsa-miR-374b-5p (#625, z=0.381); hsa-miR-1276 (#626, z=0.381); hsa-miR-130b-3p (#631, z=0.370); hsa-miR-454-3p (#638, z=0.356); hsa-miR-328-3p (#803, z=0.225); hsa-miR-615-3p (#816, z=0.200); hsa-miR-503-5p (#833, z=0.146); hsa-miR-138-5p (#834, z=0.146); hsa-miR-208b-3p (#878, z=0.078); hsa-miR-30a-5p (#886, z=0.063); hsa-miR-181b-5p (#893, z=0.051); hsa-miR-519d-3p (#1095, z=-0.002); hsa-miR-4483 (#1141, z=-0.002); hsa-miR-638 (#1192, z=-0.002); hsa-miR-6827-5p (#1216, z=-0.003); hsa-miR-652-3p (#1242, z=-0.004); hsa-miR-93-5p (#1243, z=-0.006); hsa-miR-106a-5p (#1262, z=-0.034); hsa-miR-451a (#1279, z=-0.075); hsa-miR-1180-3p (#1284, z=-0.085); hsa-miR-324-5p (#1300, z=-0.110); hsa-miR-133b (#1313, z=-0.135); hsa-miR-186-5p (#1321, z=-0.146); hsa-miR-15a-5p (#1325, z=-0.157); hsa-miR-4260 (#1328, z=-0.163); hsa-miR-106b-5p (#1330, z=-0.164); hsa-miR-505-5p (#1335, z=-0.171); hsa-miR-29c-3p (#1354, z=-0.214); hsa-miR-208a-3p (#1361, z=-0.215); hsa-miR-4766-5p (#1362, z=-0.215); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-484 (#1379, z=-0.245); hsa-miR-18a-3p (#1394, z=-0.269); hsa-miR-449a (#1397, z=-0.274); hsa-let-7c-5p (#1409, z=-0.295); hsa-miR-4507 (#1413, z=-0.301); hsa-miR-424-5p (#1431, z=-0.340); hsa-miR-550a-3p (#1442, z=-0.361); hsa-miR-16-5p (#1463, z=-0.398); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-92a-3p (#1466, z=-0.406); hsa-miR-497-5p (#1472, z=-0.415); hsa-miR-301b-3p (#1500, z=-0.469); hsa-miR-30e-5p (#1512, z=-0.496); hsa-miR-181a-5p (#1519, z=-0.505); hsa-miR-653-5p (#1520, z=-0.511); hsa-miR-668-3p (#1553, z=-0.566); hsa-miR-378a-3p (#1559, z=-0.575); hsa-miR-877-5p (#1573, z=-0.595); hsa-miR-320c (#1587, z=-0.628); hsa-miR-330-3p (#1598, z=-0.660); hsa-miR-543 (#1617, z=-0.690); hsa-miR-194-5p (#1626, z=-0.704); hsa-miR-20a-5p (#1642, z=-0.725); hsa-miR-199a-5p (#1643, z=-0.725); hsa-miR-625-3p (#1658, z=-0.764); hsa-miR-30c-5p (#1664, z=-0.776); hsa-miR-20b-5p (#1666, z=-0.778); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-423-3p (#1673, z=-0.791); hsa-miR-107 (#1702, z=-0.845); hsa-miR-17-5p (#1712, z=-0.859); hsa-miR-26a-5p (#1716, z=-0.864); hsa-miR-149-5p (#1721, z=-0.876); hsa-miR-582-5p (#1729, z=-0.889); hsa-miR-1306-3p (#1736, z=-0.899); hsa-miR-195-5p (#1741, z=-0.909); hsa-let-7a-5p (#1748, z=-0.920); hsa-miR-423-5p (#1754, z=-0.929); hsa-miR-15b-5p (#1762, z=-0.945); hsa-miR-23b-3p (#1768, z=-0.952); hsa-miR-205-5p (#1769, z=-0.954); hsa-miR-296-3p (#1777, z=-0.974); hsa-miR-17-3p (#1780, z=-0.988); hsa-miR-331-3p (#1788, z=-1.005); hsa-miR-361-5p (#1789, z=-1.005); hsa-miR-130a-3p (#1801, z=-1.036); hsa-miR-24-3p (#1843, z=-1.161); hsa-miR-744-5p (#1844, z=-1.170); hsa-miR-34c-5p (#1845, z=-1.176); hsa-miR-299-5p (#1846, z=-1.178); hsa-let-7b-5p (#1847, z=-1.179); hsa-miR-101-3p (#1876, z=-1.302); hsa-miR-494-3p (#1896, z=-1.362); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-218-5p (#1927, z=-1.553); hsa-miR-31-5p (#1965, z=-2.398)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","PIP3 activates AKT signaling","depleted",0.000252081469090909,108,"hsa-miR-6503-5p (#9, z=2.623); hsa-miR-4659b-3p (#42, z=2.209); hsa-miR-182-5p (#73, z=1.891); hsa-miR-101-5p (#124, z=1.672); hsa-miR-146b-5p (#137, z=1.635); hsa-miR-21-5p (#149, z=1.555); hsa-miR-10b-5p (#197, z=1.346); hsa-miR-125b-5p (#224, z=1.242); hsa-miR-221-3p (#229, z=1.209); hsa-miR-301a-3p (#274, z=1.123); hsa-miR-708-5p (#332, z=0.924); hsa-miR-671-5p (#358, z=0.891); hsa-miR-155-5p (#364, z=0.875); hsa-miR-135a-5p (#388, z=0.801); hsa-miR-222-3p (#392, z=0.777); hsa-miR-99a-5p (#419, z=0.755); hsa-miR-152-3p (#424, z=0.743); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-22-3p (#434, z=0.717); hsa-miR-429 (#453, z=0.678); hsa-miR-193a-5p (#494, z=0.659); hsa-miR-365a-3p (#508, z=0.622); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-185-5p (#516, z=0.601); hsa-miR-212-3p (#520, z=0.593); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-9-3p (#565, z=0.520); hsa-miR-29b-3p (#577, z=0.479); hsa-miR-29a-3p (#610, z=0.426); hsa-miR-1276 (#626, z=0.381); hsa-miR-130b-3p (#631, z=0.370); hsa-miR-454-3p (#638, z=0.356); hsa-miR-346 (#691, z=0.303); hsa-miR-615-3p (#816, z=0.200); hsa-miR-421 (#827, z=0.162); hsa-miR-503-5p (#833, z=0.146); hsa-miR-138-5p (#834, z=0.146); hsa-miR-19a-3p (#884, z=0.066); hsa-miR-30a-5p (#886, z=0.063); hsa-miR-583 (#1039, z=-0.002); hsa-miR-519d-3p (#1095, z=-0.002); hsa-miR-6828-3p (#1193, z=-0.002); hsa-miR-652-3p (#1242, z=-0.004); hsa-miR-93-5p (#1243, z=-0.006); hsa-miR-106a-5p (#1262, z=-0.034); hsa-miR-425-5p (#1269, z=-0.057); hsa-miR-324-5p (#1300, z=-0.110); hsa-miR-186-5p (#1321, z=-0.146); hsa-miR-628-3p (#1322, z=-0.146); hsa-miR-15a-5p (#1325, z=-0.157); hsa-miR-106b-5p (#1330, z=-0.164); hsa-miR-146a-5p (#1331, z=-0.164); hsa-miR-505-5p (#1335, z=-0.171); hsa-miR-483-3p (#1344, z=-0.198); hsa-miR-6069 (#1347, z=-0.209); hsa-miR-302b-3p (#1348, z=-0.211); hsa-miR-29c-3p (#1354, z=-0.214); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-484 (#1379, z=-0.245); hsa-miR-584-5p (#1391, z=-0.260); hsa-miR-424-5p (#1431, z=-0.340); hsa-miR-550a-3p (#1442, z=-0.361); hsa-miR-126-3p (#1446, z=-0.372); hsa-miR-27a-3p (#1461, z=-0.391); hsa-miR-16-5p (#1463, z=-0.398); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-92a-3p (#1466, z=-0.406); hsa-miR-224-5p (#1477, z=-0.425); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-19b-3p (#1484, z=-0.438); hsa-miR-301b-3p (#1500, z=-0.469); hsa-miR-30e-5p (#1512, z=-0.496); hsa-miR-181a-5p (#1519, z=-0.505); hsa-miR-378a-3p (#1559, z=-0.575); hsa-miR-132-3p (#1571, z=-0.592); hsa-miR-140-5p (#1580, z=-0.600); hsa-miR-194-5p (#1626, z=-0.704); hsa-miR-139-5p (#1630, z=-0.710); hsa-miR-20a-5p (#1642, z=-0.725); hsa-miR-199a-5p (#1643, z=-0.725); hsa-miR-30c-5p (#1664, z=-0.776); hsa-miR-20b-5p (#1666, z=-0.778); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-423-3p (#1673, z=-0.791); hsa-miR-143-3p (#1698, z=-0.840); hsa-miR-17-5p (#1712, z=-0.859); hsa-miR-26a-5p (#1716, z=-0.864); hsa-miR-582-5p (#1729, z=-0.889); hsa-miR-195-5p (#1741, z=-0.909); hsa-miR-576-5p (#1743, z=-0.912); hsa-miR-433-3p (#1744, z=-0.913); hsa-miR-184 (#1749, z=-0.924); hsa-miR-15b-5p (#1762, z=-0.945); hsa-miR-331-3p (#1788, z=-1.005); hsa-miR-130a-3p (#1801, z=-1.036); hsa-miR-744-5p (#1844, z=-1.170); hsa-miR-30b-5p (#1854, z=-1.202); hsa-miR-214-3p (#1856, z=-1.203); hsa-miR-31-3p (#1862, z=-1.223); hsa-miR-101-3p (#1876, z=-1.302); hsa-miR-494-3p (#1896, z=-1.362); hsa-miR-574-3p (#1897, z=-1.363); hsa-miR-206 (#1898, z=-1.369); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-376c-3p (#1904, z=-1.398); hsa-miR-30d-5p (#1905, z=-1.415); hsa-miR-34c-3p (#1934, z=-1.657); hsa-miR-105-5p (#1961, z=-2.178)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","Loss of Function of SMAD4 in Cancer","depleted",0.000285579427047619,12,"hsa-miR-146a-5p (#1331, z=-0.164); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-27a-3p (#1461, z=-0.391); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-18a-5p (#1483, z=-0.438); hsa-miR-27b-3p (#1533, z=-0.539); hsa-miR-199a-5p (#1643, z=-0.725); hsa-miR-15b-5p (#1762, z=-0.945); hsa-miR-205-5p (#1769, z=-0.954); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-323a-3p (#1955, z=-1.884)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","SMAD23 MH2 Domain Mutants in Cancer","depleted",0.000285579427047619,12,"hsa-miR-146a-5p (#1331, z=-0.164); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-27a-3p (#1461, z=-0.391); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-18a-5p (#1483, z=-0.438); hsa-miR-27b-3p (#1533, z=-0.539); hsa-miR-199a-5p (#1643, z=-0.725); hsa-miR-15b-5p (#1762, z=-0.945); hsa-miR-205-5p (#1769, z=-0.954); hsa-miR-145-5p (#1901, z=-1.390); hsa-miR-323a-3p (#1955, z=-1.884)"
"SurvivalRank_CoxZ","GO Biological process (miRPathDB)","peripheral nervous system development","enriched",0.061669,10,"hsa-miR-5701 (#51, z=2.124); hsa-miR-21-5p (#149, z=1.555); hsa-miR-301a-5p (#323, z=0.970); hsa-miR-99a-5p (#419, z=0.755); hsa-miR-22-3p (#434, z=0.717); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-9-5p (#578, z=0.479); hsa-miR-29a-3p (#610, z=0.426); hsa-miR-126-3p (#1446, z=-0.372); hsa-miR-1296-5p (#1892, z=-1.357)"
"SurvivalRank_CoxZ","GO Biological process (miRPathDB)","programmed cell death involved in cell development","enriched",0.0641875,13,"hsa-miR-96-5p (#17, z=2.416); hsa-miR-21-5p (#149, z=1.555); hsa-miR-16-1-3p (#328, z=0.943); hsa-miR-708-5p (#332, z=0.924); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-429 (#453, z=0.678); hsa-miR-365a-3p (#508, z=0.622); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-181a-5p (#1519, z=-0.505); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-181c-5p (#1678, z=-0.798)"
"SurvivalRank_CoxZ","GO Biological process (miRPathDB)","regulation of RNA polymerase II transcriptional preinitiation complex assembly","enriched",0.0672382,23,"hsa-miR-300 (#114, z=1.693); hsa-miR-1185-2-3p (#151, z=1.544); hsa-miR-100-5p (#217, z=1.292); hsa-miR-548aq-3p (#258, z=1.164); hsa-miR-301a-3p (#274, z=1.123); hsa-miR-548am-3p (#363, z=0.878); hsa-miR-22-3p (#434, z=0.717); hsa-miR-1185-1-3p (#440, z=0.705); hsa-miR-33b-5p (#521, z=0.592); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-548j-3p (#549, z=0.555); hsa-miR-29b-3p (#577, z=0.479); hsa-miR-9-5p (#578, z=0.479); hsa-miR-130b-3p (#631, z=0.370); hsa-miR-454-3p (#638, z=0.356); hsa-miR-548ah-3p (#947, z=-0.002); hsa-miR-652-3p (#1242, z=-0.004); hsa-miR-203a-3p (#1372, z=-0.233); hsa-miR-200a-3p (#1464, z=-0.403); hsa-miR-18a-5p (#1483, z=-0.438); hsa-miR-301b-3p (#1500, z=-0.469); hsa-miR-205-5p (#1769, z=-0.954); hsa-miR-130a-3p (#1801, z=-1.036)"
"SurvivalRank_CoxZ","GO Biological process (miRPathDB)","regulation of mitochondrial depolarization","enriched",0.1119122,10,"hsa-miR-196b-5p (#7, z=2.681); hsa-miR-708-5p (#332, z=0.924); hsa-miR-135a-5p (#388, z=0.801); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-429 (#453, z=0.678); hsa-miR-433-5p (#456, z=0.675); hsa-miR-33b-5p (#521, z=0.592); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-195-5p (#1741, z=-0.909); hsa-miR-205-5p (#1769, z=-0.954)"
"SurvivalRank_CoxZ","GO Biological process (miRPathDB)","positive regulation of developmental pigmentation","enriched",0.1286048,13,"hsa-miR-16-1-3p (#328, z=0.943); hsa-miR-708-5p (#332, z=0.924); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-429 (#453, z=0.678); hsa-miR-365a-3p (#508, z=0.622); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-148a-3p (#522, z=0.582); hsa-miR-29a-3p (#610, z=0.426); hsa-miR-153-3p (#616, z=0.407); hsa-miR-125a-5p (#1481, z=-0.432); hsa-miR-181a-5p (#1519, z=-0.505); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-205-5p (#1769, z=-0.954)"
"SurvivalRank_CoxZ","GO Biological process (miRPathDB)","pattern recognition receptor signaling pathway","enriched",0.1485906,17,"hsa-miR-96-5p (#17, z=2.416); hsa-miR-21-5p (#149, z=1.555); hsa-miR-301a-3p (#274, z=1.123); hsa-miR-200b-3p (#433, z=0.724); hsa-miR-34a-5p (#509, z=0.622); hsa-miR-3675-5p (#548, z=0.555); hsa-miR-29b-3p (#577, z=0.479); hsa-miR-29a-3p (#610, z=0.426); hsa-miR-142-3p (#629, z=0.373); hsa-miR-130b-3p (#631, z=0.370); hsa-miR-454-3p (#638, z=0.356); hsa-miR-146a-5p (#1331, z=-0.164); hsa-miR-301b-3p (#1500, z=-0.469); hsa-miR-200c-3p (#1667, z=-0.780); hsa-miR-518c-3p (#1699, z=-0.841); hsa-miR-130a-3p (#1801, z=-1.036); hsa-miR-376c-3p (#1904, z=-1.398)"
